osm_id,highway_type,name,nodes
341590282,residential,Unnamed,"[3487385176, 3487385175, 3487385173, 3487385170, 3487385169, 3487385171, 3487385172, 3487385174, 6301755497, 2516822844]"
341590976,residential,Unnamed,"[3487390748, 3487390747, 13406922399, 13204611244, 3487390746]"
341591629,service,Unnamed,"[3487390587, 3487390586]"
341591630,residential,Unnamed,"[3487390591, 3493565624, 13406926664, 3493565630, 13475377943, 13475377944, 13475377942, 13475377940, 13475377945, 13475377941, 3493572560]"
341591632,service,Unnamed,"[3487390585, 3487390586, 3487390588]"
341596940,track,Unnamed,"[3487430345, 3487430346, 3487430347, 3487430348, 6293500960, 6293500958, 6293500959, 3487430349]"
341596941,residential,Unnamed,"[3487430350, 4506443409, 2837092247, 6290086968, 6290086967, 4506443410, 3487430351, 6290086966, 3487430352, 6290086965, 3487430353, 3487430354, 3487430355, 4527537411, 3487430356, 4527537413, 4527537412, 3487430357, 11702581133]"
341596942,residential,Unnamed,"[1801288187, 8479456764, 10001432669, 8479456765, 8479456766, 8479456767, 3487430359, 10001432675, 3637832626, 10001432674, 3487430360, 3487430361, 10001432672, 10001432671, 3487430362, 8479456757, 3487430358, 8479456758, 3637832627]"
341596943,residential,Unnamed,"[3487430360, 10001432673, 3487430363, 2516844684]"
341596944,residential,Unnamed,"[3487430363, 3490144808, 3490144809, 2521745445]"
341596945,residential,Unnamed,"[1801288184, 10001432868, 3487430364, 3487430365, 10001432867, 3487430366, 3487430367, 3487430368, 3487430369, 3487430370]"
341603129,track,Unnamed,"[3487475261, 3487475258, 3487475251, 3487475240, 3487475232, 3487475225, 3487475222, 3487475221, 3487475215, 3487475211, 1124409844]"
341603130,path,Unnamed,"[3487475284, 3487475276, 3487475259, 3487475246, 3487475234, 3487475222]"
341603131,unclassified,Unnamed,"[1124409927, 1124409931, 1124409932, 1124409933, 3060473502, 3491811864, 3060473371, 1124409935, 1124409938, 1124409941, 1124409943, 3060473564, 1124409945, 1124409948, 1124409950, 1124409953, 1124409590]"
341603132,track,Unnamed,"[3060473462, 3487475314, 3487475313, 3487475312, 3487475311, 3487475310, 3487475306, 3487475299, 3487475296, 3487475286, 3487475266, 3487475261, 3487475255, 3487475249, 3487475243, 3487475231, 3487475223, 3487475219, 3487475207, 3487475205, 3487475203, 3487475201, 3487475200]"
341603133,path,Unnamed,"[1124409860, 3487475302, 3487475304, 3487475298, 3487475290, 3487475284]"
341608850,unclassified,Unnamed,"[3476866899, 3487518271, 3501129172, 11648364079, 3487518272, 3487518273, 3487518274, 3487518275, 11648364076, 11648364075, 11648364074, 11648364073, 11648364072, 11648364071, 11648364070, 11648364069, 4304146555, 11648358968]"
341608856,unclassified,Unnamed,"[3487518497, 3487518498, 3487518499, 3487518500, 3487518501, 3476866884]"
341615104,residential,Unnamed,"[3487104508, 3487547305, 3487547306, 3487547307, 3487547308, 3487547309, 3487547310, 3487547312, 3487547317, 3487547321, 3487547325, 3487547336, 3487547342]"
341615106,path,Unnamed,"[2217104549, 3487547622, 3487547621, 3487547620, 3487547618, 3487547617, 3487547616, 3487547614, 3487547612, 3487547606, 3487547594, 3487547378, 3487547371, 3487547365, 3487547362]"
341615109,track,Unnamed,"[3487547342, 3487547343, 3487547348, 3487547353, 3487547355, 3487547354, 3487547352, 3487547350, 3487547356, 3487547358, 3487547360, 3487547362, 3487547364, 3487547370, 3487547377, 3487547381, 3487547386]"
341615112,track,Unnamed,"[3268397784, 3268397783, 3268397780, 3268397775, 3268397766, 3268397764, 3268397761]"
341615116,path,Unnamed,"[3487547621, 3487547619, 3487547615, 3487547613, 3487547602, 3487547391, 3487547384, 3487547385, 3487547392, 3487547601, 3487547610, 3487547607, 3487547599, 3487547597, 3487547598, 3487547600, 3487547608, 3487547609, 3487547611, 3530648307, 3487547603, 3487547595, 3487547389, 3487547388, 3487547387, 3487547380, 3487547375, 3487547367, 3487547363, 3487547361, 3487547368, 3487547374, 3487547376]"
341615119,residential,Unnamed,"[3487547372, 3487547379, 3487547593, 3487547604, 3487547605, 3487547596, 3487547386]"
341635674,footway,Unnamed,"[3487686737, 3487686738]"
341635675,cycleway,Maharjan community,"[3487686737, 3487686739, 3487686740, 3487686743, 3487686741, 3487686742]"
341635676,cycleway,Unnamed,"[6101833843, 6101833844, 6101833845, 6101833846, 6101833847, 6101833848, 6101833849, 6101833850, 6101833851, 6101833852, 6101838603, 3487686743]"
341635677,footway,Unnamed,"[3487686737, 3487686747, 3487686745, 3643967199]"
341635678,footway,Unnamed,"[3487686747, 3616755149]"
341664948,track,Unnamed,"[6289230750, 6289230751, 6289230752, 6289230753, 6289230754, 3487878718, 3487878719, 3487878720, 3487878721, 3487878722, 3487878723]"
341666778,path,Unnamed,"[3487889174, 3487889175, 3487889176, 3487889177, 3487889178, 3487889182, 3487889183, 3487889185]"
341666781,residential,Unnamed,"[3487890393, 3487890394, 3487890396, 3487890397, 3487890398, 3487890399, 3487890400, 3487890401]"
341666782,path,Unnamed,"[3487890396, 3487890402]"
341666783,residential,Unnamed,"[5782855894, 3487890406, 3487890407, 3487890408, 2517018311]"
341666784,path,Unnamed,"[3487890409, 8393948574, 3487890410, 3487890411, 3487890412, 3487890413, 3487890414, 3487890415, 3487890416, 3487890417, 2171036493, 3487890418, 3487890419, 3487889183]"
341666785,residential,Unnamed,"[3487890425, 5782855934, 3487890427, 3487890428, 3487890429, 2516820960]"
341673965,path,Unnamed,"[4415838841, 8390993444, 3487934916, 3487934917, 3487934918, 3487934919]"
341673966,path,Unnamed,"[3487934918, 3487934920]"
341673967,service,Unnamed,"[3487934917, 3487934921]"
341674345,service,Unnamed,"[3487937351, 3487937391]"
341674350,service,Unnamed,"[3487937391, 3487937392, 3487938393]"
341675151,service,Unnamed,"[3487941563, 4415838875, 3487941564]"
341675154,path,Unnamed,"[3487941569, 3487941570, 3487941571]"
341675155,service,Unnamed,"[3487941572, 3487941573, 3487941571, 3487941574, 3487941575, 3487941576, 4415840490, 3487941577]"
341675156,residential,Unnamed,"[1832349659, 3487941578, 4415838811, 4415838858, 3487941580, 3487941581, 3487941582, 3487941583, 3487941584, 2325168234]"
341675535,path,Unnamed,"[3487941584, 4415838839, 3487944900]"
341675540,residential,Unnamed,"[3487944939, 3487944940, 3487944941]"
341675541,path,Unnamed,"[3487944943, 4415838802]"
341675542,service,Unnamed,"[3487944943, 3487941579, 4415838811]"
341676357,residential,Unnamed,"[3487950655, 4083022946, 5338697483, 3487950656]"
341676368,residential,Unnamed,"[3487950821, 4508234101]"
341676376,residential,Unnamed,"[3487950851, 3487950852, 6094641805, 3487950853, 7069041011]"
341676746,service,Unnamed,"[3487953367, 3487953368, 12925208761, 12925208762, 12925208763, 12925208764]"
341676750,service,Unnamed,"[3487953382, 3487953383, 3487953384, 3487953385]"
341676751,residential,Unnamed,"[3487953386, 3487953387, 3487953388, 3487953389, 5052898841, 3493550704]"
341678485,residential,Unnamed,"[3487961860, 3487961861, 3487961865, 3487961862, 3487961863, 11880671271, 3487961864]"
341678487,residential,Unnamed,"[3487961865, 10879204618, 3487961866, 10879204617, 6094584963, 6094584962, 6094584961, 3487961860]"
341678497,residential,Unnamed,"[3071504185, 3501373284, 3487961882, 3487964299, 3487961883]"
341678499,residential,Unnamed,"[3071504185, 6094483714, 6094483715, 6094483716, 3487961885, 3487961886, 3487964302, 3489319459, 3487964301, 3489319462, 3487964300]"
341678502,residential,Unnamed,"[2021208661, 3487961883, 3487961879, 3487961888, 11648951890, 3489319458, 3487964296]"
341678504,service,Unnamed,"[3487964294, 3487964295]"
341678507,residential,Unnamed,"[3487964293, 3487961892, 7837516894, 3487961890, 3487964300, 3487964294, 11968706146, 3487961889, 11968706147, 11968706148, 3489319461, 3487964296, 3487964297, 3489319460, 10956645205, 10956475904, 3487964299]"
341678511,service,Unnamed,"[3487964303, 3487964306, 3487964304]"
341678513,residential,Unnamed,"[3487964306, 3504802666, 3504802669]"
341678516,residential,Unnamed,"[1832430481, 3487964314]"
341678523,path,Unnamed,"[3123705739, 3487964323, 3487964324, 10897957944, 3487964325, 10897957947, 10897957945, 10897957946, 3487964327, 3487964326]"
341678530,service,Unnamed,"[3071509659, 3487964335, 3487964336, 3487964337, 3487964338]"
341678537,residential,Unnamed,"[3123714234, 3487964354]"
341705800,residential,Bachha pokhari marg,"[2105345267, 2105345233, 3367462013, 6091761062, 6091761061, 6091850567, 6091850566, 6091850565, 6091850564, 6091850563, 6091850404, 6091850562]"
341709336,residential,Unnamed,"[3488254295, 4520000346]"
341727858,path,Unnamed,"[3499912964, 3499912963, 5539217370, 3499912966, 5539217371, 3499912968, 3499912965, 3488374100, 3488374101, 3488374102, 5539220339, 3488374104, 3488374106, 5539220338, 3488374108, 3488374109, 3488374110, 1966020907]"
341733450,pedestrian,Unnamed,"[3488413747, 3488413746, 3488413749]"
341733452,pedestrian,Unnamed,"[8441980542, 3488413749, 3488413753, 3488413755, 3488413747]"
341742513,residential,Unnamed,"[3488497319, 3488497320, 3488497321, 3488497322, 3488497323, 3488497324, 3488497325, 3489011493]"
341747468,residential,Unnamed,"[3488533638, 3488533639]"
341747469,residential,Unnamed,"[3488533640, 3488533641]"
341768447,residential,Unnamed,"[3488658259, 3488654409, 3488658260]"
341768630,path,Unnamed,"[3488654409, 8399775514, 3488654411]"
341769517,residential,Unnamed,"[3488665212, 3488665234, 3488665239]"
341769519,residential,Unnamed,"[1906496463, 3488665207, 8387652061, 8387652060, 3488665200, 3488665073, 3066257541]"
341769521,residential,Unnamed,"[3488665486, 6113361556, 6113361897, 6113361492, 3488665487, 6113361903, 3488665482, 3488665480, 6113361933, 3488665488]"
341773247,residential,Krishna marga,"[3488696702, 9470408446, 3643291242, 3488696704, 4918075824, 9470408445, 3488696705, 9470408444, 9470408443, 9472074412, 9472074411, 9472074410, 3488696718, 3488696706, 4124501232, 3488696707, 3488696708, 6081374016, 3488696709]"
341773249,residential,Unnamed,"[3488696709, 6081374026, 3488696710, 3553228060, 3488696712, 6081373782, 3488696713, 6081406263, 6081406264, 3488696714]"
341775390,footway,Unnamed,"[3488710003, 3488709997, 3488710004, 3488710006]"
341777930,residential,Unnamed,"[3488723884, 3488723885]"
341777932,residential,Unnamed,"[3488723888, 3488723889, 6091682400, 3488723890]"
341777933,residential,Unnamed,"[3488723890, 3488723891, 3488723892, 6091682401, 6091682402, 3488729893, 6092333661, 11007294828, 1835512136]"
341777935,residential,Unnamed,"[1835512136, 3488729895, 3488729896]"
341777936,residential,Unnamed,"[3488729896, 11007116275, 6092333562, 11007116266, 3488729897]"
341781614,residential,Unnamed,"[3488754444, 3488754641, 3488754133, 3510666431]"
341781616,service,Unnamed,"[3510660297, 3488754173]"
341781625,service,Unnamed,"[3488754192, 3488754624, 3488754598, 3488754396, 3488754186, 3488754160, 3488754677, 3488754673, 3488754609, 3488754605, 3488754656, 3488754653, 3488754597]"
341781656,service,Unnamed,"[3488754173, 3488754176, 3488754663, 3488754652, 3488754634, 3488754174, 4915380555, 3488754394, 3488754149, 3488754192, 3488754597, 5284569753, 3488754596, 5284569752, 3488754604, 3488754474, 5284569751, 3488754603, 3488754612, 3488754655, 3488754665, 3488754139, 3488754153, 3488754173]"
341782941,residential,Unnamed,"[3488765001, 3488765002, 3488765003, 3488765004, 3488765005]"
341782942,residential,Unnamed,"[3488765006, 3488765007, 3488765008, 3488765009, 3488765010, 3488765011, 3488765012, 10923342382, 3488765016, 3488765017, 3488765018]"
341782961,residential,Unnamed,"[3488765201, 3488765202, 3488765203, 3488765204, 3488765205, 3488765206, 3488765207, 3488765208, 3488765209]"
341785776,residential,Unnamed,"[3488783335, 3488783336, 3495252421, 10959005413, 3488783337, 3488783338, 3488783339, 3488783340, 10959005412, 3488783341, 3488783342, 3488783343, 3488783344, 3488783345, 3488783346, 3488783347, 3488783348, 3488783349, 304250929]"
341785778,residential,Unnamed,"[6665894852, 6665894853, 6665894851, 6665894854, 10923443447, 3488783355, 3488783356, 10923449297, 10923449296, 10923449295, 10923449294, 10923449293, 10923449292]"
341785779,residential,Unnamed,"[10923443448, 10923443449, 10923443450, 10923443442, 10923443451, 10923443452, 10923443453, 3488783355, 3488783357, 3488783358, 10923449291, 10923443456, 10923449290, 10923449292]"
341785824,residential,Unnamed,"[3488784285, 3488784287, 12785639140, 12785639149, 3488784288, 3488784289]"
341785826,residential,Unnamed,"[3488784291, 3488784292, 3500052437, 3488784287]"
341786979,residential,Unnamed,"[3488779142, 12065060483, 12065060484, 12065060482, 3488779143, 3488779146, 3488779130, 3488779131]"
341786984,footway,Unnamed,"[3488779150, 3488779126]"
341794245,path,Unnamed,"[3488838243, 8387801091, 3488838244, 1832500509]"
341796989,residential,Unnamed,"[3488858049, 3488858023, 3488858021, 9784488965, 9784488964, 3488858013, 3488858005, 11478354663, 11478354664, 11478354662, 3488857996, 11478354656, 3488857789]"
341796992,residential,Unnamed,"[1124397015, 3488857758, 3488857753, 3488857752, 3488857747, 5653012615, 3488857739, 11038505143, 3488857722, 3488857580, 3488857575, 3488857576, 3488857549, 3488857531, 3488857520, 1124397427]"
341796997,residential,Unnamed,"[3488857576, 11038505142, 3488857707, 11902705741, 3488857734, 11038505140, 11038505139, 11902705753, 11038505138, 11902705750, 11902705751, 11902705752, 11038505137]"
341796998,residential,Unnamed,"[3483525823, 3483525820, 11037116176, 11038321144, 3483525688, 11038321138, 11037116177, 3483525804, 11038321139, 3483525800, 11038321143, 11037116182, 11037116154, 3488858174, 11038321142, 11038321141, 11037116181, 3488858158]"
341797005,residential,Unnamed,"[1124396996, 3488858076, 3488858063, 5653013131, 3488858017, 11037137924, 11037137923, 3488858005]"
341798211,footway,Unnamed,"[3488863686, 3488863688, 3488863689, 5776729035, 10901109355, 3488863691, 10901109356, 3488864393, 3488864394, 5776729033, 10901244180, 3488864396, 3488864399, 3488864402, 3488864404, 3488864407, 3488864409, 3488864411]"
341798214,footway,Unnamed,"[3488864412, 3488864413, 5776729034, 3488864394]"
341798215,footway,Unnamed,"[3501743553, 3501743556, 3501743561, 10901109357, 3501743562, 10901109358, 10901109359, 10901109361, 10901244179, 10901109360, 3501743550, 3501743544, 3501743541, 3501743538, 3488864416, 3488864418, 5649225541, 3488864420, 3488864421, 3488864422, 3488863686]"
341799146,residential,Unnamed,"[3488870946, 3488870945, 3488870944, 3493439228, 3488870947, 10901058612, 3488870948, 6102498082]"
341800550,residential,Unnamed,"[3488881592, 3488882194]"
341800551,residential,Unnamed,"[3488881564, 2208652629, 2208652631, 2208652632, 2208652627, 2208652625, 2208652624, 2208652620, 2208652615, 2208652611, 2208652623, 2208652628, 2208652661, 2208652677, 2208652704, 2208652719, 2208652737, 2208652758, 2208652782, 2208652795, 2208652801]"
341800552,path,Unnamed,"[2208652627, 3488881574, 3488881579]"
341800553,path,Unnamed,"[3270129325, 3488881567, 3488881575]"
341800554,path,Unnamed,"[3488881564, 3488881573, 3488881578, 3488881582]"
341802139,path,Unnamed,"[1659430821, 10945797830, 10945797829, 3488890785, 10945797822, 10945797828, 3489460237, 3488890786, 10945797825, 10945797826, 3488890787, 10945797823, 10945797824, 13063147890, 3488890788, 3488890789, 3488890790, 4516497011]"
341802140,path,Unnamed,"[3488890790, 3488895195, 10921150135, 10921150134, 10921150133, 10921150132, 10921150131, 10921150130, 10921150129, 10921150128, 10921150127, 10921150126, 10921150125, 10921150124, 10921150123, 10921150122, 10921150121, 10921150120, 10921150119, 10921150118, 10921150117, 10921150116, 10921150115, 10921150114, 10921150113, 10921150112, 10921150111, 10921150110, 10921150109, 10921150108, 10921135424]"
341802142,track,Unnamed,"[1659431103, 3488895202, 5566269207, 3488895209, 5570391438, 10958851640, 5566269209, 10958851641, 10958851657, 3488895216, 3488895218, 3488895219, 10921163902, 10921163901, 3488895222, 10958851656, 5570391439, 3488895223, 10921163905, 10921163904, 2166047191, 10958851655, 10921163903, 10958851654, 5570391440, 10921163906, 2166047176, 10958851653, 2166047059]"
341802144,path,Unnamed,"[3488895227, 3488895228, 3488895229, 3488895230, 3488895231, 3488895232, 3488895233]"
341802145,service,Unnamed,"[3488895234, 10921335918, 3488895235, 3488895236, 3488895237, 3488895238, 3488895239, 3476882549, 3488895240, 3488895282]"
341802146,residential,Unnamed,"[10901133587, 3488895245, 3488895247, 10901133586, 5649225526, 5649225527, 10958917615, 5649225528, 5649225529, 10958917662, 5649225530, 10958917665, 5649225531, 10958917664, 3488895249, 10921335907, 10958917663, 10921335906, 10921335905, 10921323104, 10921323103, 10921323102]"
341802149,residential,Unnamed,"[3488895272, 3488895273, 3488895297, 5776729026, 3488895286, 3488895276, 3488895277, 10901133587, 3488895242]"
341802150,track,Unnamed,"[3488895281, 3488895282, 4008542289, 3488895286]"
341802153,footway,Unnamed,"[3488895300, 10921335915, 3488895301, 3488895302, 10921335914, 3488895303, 3488895304, 3488895305, 3488895306, 3488895307, 3488895308]"
