is_operational,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,suitability
0.0,-0.6527298716801538,-0.40834199388362064,0.0,-0.11488724074145222,0.821604011825715,0.970539725554826,0.9623148229380487,1.932420830983169,-0.5136511761567547,0.3616697875941334,-0.3859560051342737,-0.5083311688640983,0.31345604715062436,0.7197281704100987,-0.5913324882081861,0.7677344510421036,-0.5583989046690757,0
0.0,-0.6833631921116614,-0.4860577372610346,0.0,-0.3210867821785961,-0.4718228509215073,0.5818500696044483,-1.3922613286249896,-0.2608432632099677,-0.38596351571205706,-1.0859319897915687,0.9610845797297014,-1.135352870080899,1.2094109121835561,-1.779894661234706,-0.9645795618878565,-2.137512160473764,-0.8008553918083989,0
0.0,-0.19323006520754013,-0.40834199388362064,0.0,0.2891426515076752,-0.07817119704191791,0.00015348781699233533,-0.5092952717888503,-0.2608432632099677,0.5378942627995791,1.3267376391846015,-0.30296477277831957,0.11869053235270229,-0.3169948123709617,0.36948255843599154,0.7396806613287511,0.7677344510421036,0.6273648527466776,0
0.0,-0.16259674477603256,-0.4860577372610346,0.0,1.5088800369297737,-0.3593509498130532,0.2866972240054931,-1.3922613286249896,-0.699496082048595,0.8269440745317428,-1.0859319897915687,0.3761436463091187,1.3727339347863037,-1.6045180087250792,-1.1803150093462962,0.9509525898266779,0.4671916981266691,0.6273648527466776,0
0.0,-0.07069678348150982,-0.33062625050620664,0.0,0.4477243842154579,-0.4718228509215073,-1.6733875779855185,-0.06781224337078054,0.616462374467287,-0.1567516468157419,-0.6033980639963348,1.7015868768020266,0.11869053235270229,-0.7307907849420632,-0.33022336144950043,0.648129492312983,-0.28416518416191744,0.6273648527466776,0
0.0,-0.04006346305000224,-0.25291050712879265,0.0,0.4255027401417556,-0.4718228509215073,-1.570194604376424,-0.06781224337078054,0.17780955562865963,0.15032465815567317,-0.6033980639963348,1.507361717912569,0.11869053235270229,-0.5819818959927742,-0.33022336144950043,0.5495359256806175,-0.28416518416191744,0.6273648527466776,0
0.0,2.196168928450051,2.3117090243258684,0.0,-0.2763549012510142,-0.41558690036728024,0.8156920954830059,0.6679928039926689,-0.699496082048595,0.1723570387814248,-0.12086413820110069,-0.27698753535298,-1.135352870080899,1.2094109121835561,0.11975586649032778,-0.9786643571210516,0.7677344510421036,0.6273648527466776,0
0.0,-0.28513002650206287,0.1356682097582772,0.0,-0.9441585945827863,-0.3031149992588261,-0.2002991542669652,0.5208317945199791,-0.2608432632099677,-1.0207714824915295,1.8092715649798354,-0.5700621238638606,0.11869053235270229,-1.7298069517006203,1.3197004743298697,0.8171470351113244,0.7677344510421036,0.6273648527466776,0
0.0,-0.6527298716801538,-0.17519476375137868,0.0,-1.5549652138294139,0.7653680612714879,0.30054160265203456,0.5208317945199791,-0.699496082048595,0.6624523237235732,-1.0859319897915687,1.4612974306176356,-1.135352870080899,1.2094109121835561,-0.48021643742944314,-0.35893336686046695,-0.18398426652343958,-0.5583989046690757,0
0.0,-0.6527298716801538,-0.25291050712879265,0.0,-1.5401026856502493,0.7653680612714879,0.284254098361986,0.5208317945199791,-0.699496082048595,0.7742416186030978,-1.0859319897915687,1.5402108408196118,-1.135352870080899,1.2094109121835561,-0.48021643742944314,-0.3518909692438694,-0.18398426652343958,-0.5583989046690757,0
0.0,-0.6527298716801538,-0.25291050712879265,0.0,-1.3900344399577163,0.7653680612714879,0.31322258813500076,0.6679928039926689,-1.1381489008872223,1.086951202711779,-1.0859319897915687,1.7325481190822276,-0.5083311688640983,1.1425341427252345,-0.23009709345241833,-0.3518909692438694,-0.8852506899927868,-0.5583989046690757,0
0.0,-0.713996512543169,-0.6414892240158625,0.0,0.18092035894094466,5.095536253946971,0.11916860845070604,1.5509588608288083,0.616462374467287,-1.0024946212906218,-0.12086413820110069,-1.1266848478818197,-0.5083311688640983,-0.08593072774974708,0.8697212463900411,0.1481192615345568,0.7677344510421036,-1.0433118789477225,0
0.0,-0.6527298716801538,-0.40834199388362064,0.0,-0.6819720537911206,0.4841883085003526,0.27587766758424637,0.8151538134653589,-0.699496082048595,-0.7983195485599336,-0.6033980639963348,0.01857905558533145,-1.135352870080899,1.2094109121835561,-0.030237209489615228,-0.34484857162727184,0.7677344510421036,-0.5583989046690757,0
