latitude,longitude,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,suitability
27.74657199539825,85.2957175873334,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.71028632610883,85.32193938702109,29,1,8.91,376.68,22,347.89,6,0,260.18,0,500,3,375.24,26.74,2.49,2.7,10,High
27.721112945413235,85.29762044567522,2,0,336.54,382.05,4,408.83,5,1,35.11,1,419.07,2,404.99,26.74,0.92,4.5,1.27,High
27.743071324134863,85.30158800411643,0,0,500,500,0,500,2,0,339.19,0,500,0,500,5.09,0.0,0.6,0,Medium
27.666400647977337,85.32465952707132,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.715578753968284,85.29875612882157,2,0,430.68,458.43,2,468.87,10,0,235.71,0,500,0,500,25.46,0.07,3.0,1.27,High
27.709258754949275,85.29869341603917,2,0,246.0,302.42,2,479.19,18,4,46.88,0,500,0,500,45.84,0.05,7.4,1.27,High
27.67700133935289,85.33163075866968,4,0,363.49,424.59,5,418.59,2,0,403.58,0,500,1,460.55,8.91,0.59,0.9,2.55,High
27.671784862897155,85.31277431540836,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.752551205372765,85.37899105320027,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.692077006127615,85.37774952464096,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.704936797347834,85.30802424030553,25,12,137.49,244.39,10,350.87,22,1,160.12,2,39.21,0,500,68.75,1.79,10,10,High
27.717508177754855,85.35820011277204,7,0,319.98,358.28,1,397.61,14,3,77.72,2,149.55,1,397.61,52.2,0.4,8.8,4.46,High
27.66206161793159,85.35596971489709,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.678381122721216,85.32867523390311,0,0,500,500,1,419.52,1,0,450.16,0,500,1,419.52,6.37,0.31,0.6,0,High
27.72976497944795,85.30779099980742,1,0,413.96,413.96,5,425.85,13,1,146.11,1,466.76,2,422.35,47.11,0.66,6.9,0.64,High
27.67341764727777,85.35174538441372,5,1,144.49,257.18,10,245.48,6,3,104.96,5,105.51,4,234.89,62.39,5.0,8.5,3.32,High
27.73695985322382,85.28438246803694,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.691242331638968,85.3397037035577,11,2,91.21,361.39,32,355.52,18,6,70.22,5,272.77,2,364.88,85.31,2.32,10,7.27,High
27.72667604722415,85.29486116964112,1,0,397.41,397.41,5,373.14,3,1,128.84,1,257.36,3,349.88,25.46,1.62,5.7,0.64,High
27.679978963504727,85.34630045945487,23,3,70.1,338.89,31,355.84,25,7,101.48,2,258.78,3,300.55,87.85,2.98,10,10,High
27.676616719691776,85.31402538093938,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.742039859634815,85.2768318120382,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.670700399825684,85.34606258980715,9,3,103.8,333.33,5,485.36,11,2,29.16,0,500,2,485.07,35.65,0.15,5.9,5.97,High
27.678943669585905,85.32167699351629,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.72255001985637,85.34134633265295,9,0,234.07,312.62,3,308.02,7,1,107.07,2,362.68,0,500,30.56,0.69,4.9,5.73,High
27.73659142649317,85.30424287866438,2,1,187.94,305.79,6,306.63,16,4,24.45,0,500,1,230.16,44.56,2.11,7.1,1.3,High
27.73954431201812,85.3503489177005,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.732235155132965,85.36961806170088,3,0,264.25,383.47,1,316.2,6,0,209.04,1,354.01,0,500,21.65,0.22,2.2,1.91,High
27.74949529265743,85.29587123885136,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.699209366399003,85.28080160154907,0,0,500,500,9,194.22,6,0,289.81,3,23.94,4,65.03,49.66,5.88,8.2,0,High
27.71719622813042,85.34874201997047,17,4,100.81,298.2,101,278.28,29,2,107.51,6,109.83,5,113.36,131.14,4.7,10,10,High
27.70334635010526,85.37217897058613,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.672376775260197,85.2922575509542,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.71019243715385,85.32005821422628,29,3,151.13,346.58,27,327.11,10,0,265.72,2,436.68,3,353.4,49.66,2.95,4.7,10,High
27.702164893772583,85.3612428929462,1,0,496.28,496.28,2,492.75,0,0,500,0,500,0,500,0.0,0.02,0.0,0.64,Low
27.67354282838179,85.31245478321704,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.713437909345064,85.33160531748847,7,0,251.25,351.2,11,314.05,19,4,38.04,2,485.71,1,405.71,64.94,2.48,8.8,4.46,High
27.73358346306864,85.3639972847693,2,0,293.81,299.83,0,500,2,0,274.42,0,500,0,500,5.09,0.0,0.6,1.27,Medium
27.681466271980703,85.35730095363772,0,0,500,500,2,325.49,2,0,262.91,0,500,0,500,5.09,0.42,0.6,0,Medium
27.662483028118572,85.27379829012195,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.73825663941945,85.33978009618326,11,3,59.15,343.99,8,340.28,12,0,202.58,2,303.35,2,315.25,50.93,2.18,5.0,7.35,High
27.707490859822,85.28531464667934,3,1,140.48,291.21,1,273.47,5,0,232.57,1,172.62,1,273.47,22.92,0.88,3.7,2.06,High
27.671642354217106,85.35141619679105,6,2,50.66,252.41,11,427.88,8,3,70.37,3,234.91,4,424.81,54.75,1.32,8.3,4.19,High
27.71118763823788,85.35289476320031,7,2,136.97,294.02,2,454.73,7,0,221.59,1,448.7,0,500,24.19,0.11,2.5,4.61,High
27.685583228084766,85.30117894372277,1,0,316.16,316.16,23,359.03,5,0,322.93,2,315.01,4,263.53,40.74,2.61,3.5,0.64,High
27.710926595038817,85.30340140143606,3,0,269.76,391.13,8,328.39,35,3,45.71,1,384.59,1,302.35,99.31,2.17,10,1.91,High
27.724315228493808,85.36977299286045,3,0,288.14,389.51,1,324.16,9,2,84.91,0,500,1,324.16,26.74,0.68,5.0,1.91,High
27.70813260006195,85.30601564837634,12,0,379.59,436.49,10,245.89,31,6,75.92,2,63.4,0,500,91.67,3.05,10,7.64,High
27.70783825169515,85.32570981020424,26,5,55.68,306.64,13,334.53,14,1,157.06,6,215.07,2,240.69,81.49,3.16,10,10,High
27.68455758183893,85.3767506822083,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.74911351494159,85.35516737441678,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.66846311806222,85.34450363168898,4,0,376.8,435.76,0,500,3,0,320.53,0,500,0,500,7.64,0.0,0.9,2.55,High
27.752101164341155,85.37866036445081,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.723922564935624,85.3103035110163,0,0,500,500,0,500,19,1,180.02,1,365.01,0,500,54.75,0.0,8.1,0,High
27.73313041599379,85.28560341867474,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.708193231135596,85.32816391917834,13,2,116.63,310.06,11,309.61,15,0,219.39,3,229.29,2,287.01,64.94,3.35,7.8,8.48,High
27.74738270110399,85.37667347352993,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.71846649597292,85.28192666780153,0,0,500,500,3,255.25,2,0,365.65,0,500,0,500,5.09,0.88,0.6,0,Medium
27.71933796828309,85.27514042257548,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.677781639995718,85.29152618477663,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.707543654515863,85.32873364626143,13,2,77.87,329.65,8,305.25,17,2,181.22,3,305.53,2,285.62,70.03,2.77,8.9,8.58,High
27.674676234335003,85.33595099689101,5,0,325.9,387.45,1,484.63,2,0,373.83,0,500,0,500,5.09,0.02,0.6,3.18,Medium
27.70382294119503,85.37048655569264,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.708739198724103,85.3022565505477,0,0,500,500,5,246.91,34,5,126.43,1,321.76,0,500,92.95,1.52,10,0,High
27.752999578196047,85.31587567417272,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.672561805688517,85.34916609350266,10,2,188.56,321.95,10,450.02,14,3,103.17,3,194.97,3,371.91,66.21,1.23,9.8,6.39,High
27.735917893462947,85.31425638008166,4,0,308.05,332.41,3,186.05,4,0,285.55,2,336.47,1,114.29,26.74,2.16,2.3,2.55,High
27.741001172045564,85.30117317241839,0,0,500,500,2,488.02,6,0,245.99,0,500,1,490.19,19.1,0.05,2.1,0,High
27.70260727988742,85.30081175440398,1,0,482.43,482.43,3,351.8,12,0,205.71,0,500,1,495.55,34.38,0.55,3.9,0.64,High
27.696861227511878,85.29779336316004,4,0,231.4,360.71,1,234.69,11,2,58.02,3,184.95,1,234.69,50.93,1.03,8.3,2.55,High
27.74971771788246,85.29619740176899,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.70689374067109,85.295619745122,2,2,155.13,156.28,0,500,8,1,146.73,0,500,0,500,20.37,0.0,4.4,1.39,High
27.73387003128742,85.34730744404122,1,0,414.07,414.07,5,437.67,1,0,498.93,0,500,1,367.13,6.37,0.73,0.6,0.64,High
27.692947324951838,85.35335683009046,1,0,485.06,485.06,5,245.22,6,0,253.81,1,349.08,1,302.98,25.46,2.05,2.5,0.64,High
27.69105425279609,85.31794972291787,7,3,30.89,239.25,25,260.88,2,1,195.98,7,177.02,4,79.76,64.94,4.92,10,4.88,High
27.713159744765267,85.27399239705105,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.72917125295137,85.29516560625333,0,0,500,500,1,222.06,6,1,110.35,0,500,1,222.06,19.1,1.07,4.1,0,High
27.75136946450998,85.37899047219189,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.693920397593086,85.33000466090381,3,1,191.73,269.77,7,431.92,17,1,148.73,3,190.77,1,472.02,66.21,0.65,10,1.93,High
27.693560943886553,85.31640277847586,7,2,148.93,264.98,37,338.8,3,0,325.26,4,113.97,4,181.64,48.38,3.42,5.2,4.58,High
27.694829103564444,85.35170191606232,1,0,226.21,226.21,6,300.79,11,1,17.16,2,222.69,2,169.64,48.38,2.88,8.2,0.64,High
27.738505014044385,85.30315816627558,1,0,424.07,424.07,4,337.29,11,5,36.87,0,500,1,241.23,31.83,1.47,5.6,0.64,High
27.673659564590082,85.37815955294191,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.75293979083877,85.33558219589756,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.731735458503024,85.34626300573646,2,0,261.36,371.61,7,316.59,0,0,500,0,500,1,197.04,3.82,2.35,0.3,1.27,Medium
27.67058810084489,85.30865360157796,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.690025953041385,85.2874066140461,2,1,140.84,193.38,11,301.94,8,3,91.43,1,231.83,1,313.71,30.56,2.87,6.6,1.42,High
27.70110216585845,85.35377329493234,1,0,365.73,365.73,19,220.44,8,0,281.27,1,491.59,1,55.02,30.56,4.54,5.6,0.64,High
27.745700360199486,85.2897009760068,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.692784015479088,85.34792306376961,1,0,312.13,312.13,1,242.14,16,2,183.68,1,416.23,1,242.14,50.93,1.0,7.5,0.64,High
27.688131076708775,85.36617541034926,3,0,259.94,286.78,7,288.07,6,0,257.91,0,500,0,500,15.28,1.78,1.8,1.91,High
27.746865169577944,85.33070467770062,0,0,500,500,0,500,2,0,454.13,0,500,0,500,5.09,0.0,0.6,0,Medium
27.69785173359912,85.2862862537558,0,0,500,500,3,495.53,9,1,190.19,0,500,2,492.24,30.56,0.05,5.3,0,High
27.693406026306146,85.29735121428456,2,1,171.11,317.44,0,500,12,2,180.81,1,256.47,0,500,36.92,0.0,7.5,1.35,High
27.72756813066123,85.3195264439943,10,0,380.73,432.41,4,358.55,6,1,142.22,1,325.19,1,237.43,25.46,1.38,4.5,6.37,High
27.672718984405623,85.36460754361148,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.733424265175753,85.32151272413735,4,0,425.18,449.51,4,352.51,9,3,158.16,3,335.08,1,246.78,45.84,1.38,6.2,2.55,High
27.71890851726893,85.36691216782494,6,0,437.58,465.08,0,500,9,0,291.75,2,288.93,0,500,35.65,0.0,5.0,3.82,High
27.707171495387,85.32863004844499,13,2,80.4,326.68,8,335.76,18,0,210.97,3,345.11,2,315.7,72.57,2.33,7.2,8.58,High
27.726518931454034,85.31227429712408,1,0,314.23,314.23,5,388.25,19,6,73.79,0,500,1,494.39,52.2,0.69,8.0,0.64,High
27.735784178579664,85.33241581547227,7,0,205.83,379.96,6,206.34,5,1,169.29,7,134.66,2,130.92,64.94,3.89,8.4,4.46,High
27.710988262391357,85.31662693391901,39,10,82.55,321.67,25,234.57,14,1,185.86,2,185.4,3,189.66,59.84,4.93,9.4,10,High
27.696788469140646,85.32653578645235,3,0,317.44,379.17,3,398.21,6,1,181.82,0,500,1,371.09,19.1,0.71,4.1,1.91,High
27.68760510596206,85.31586556132284,3,0,399.63,407.49,12,385.07,1,0,491.35,4,352.72,2,321.97,35.65,2.23,2.5,1.91,High
27.699664330051245,85.32217404758673,4,3,55.69,127.98,28,238.62,17,2,136.76,2,351.64,2,165.46,63.66,4.92,8.5,2.91,High
27.730875516638974,85.35035982745939,0,0,500,500,2,486.08,0,0,500,0,500,0,500,0.0,0.03,0.0,0,Low
27.738265731424313,85.27726269868577,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.740671724053247,85.36802341041496,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.748295673992835,85.36699305132693,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.668109936574417,85.31470721519796,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.6951006800633,85.27987816962948,3,0,217.06,270.89,12,320.62,9,5,132.31,5,109.83,4,148.01,70.03,3.15,9.4,1.91,High
27.69856360231488,85.36356713043982,0,0,500,500,2,342.18,3,0,363.19,0,500,1,337.89,11.46,0.81,1.2,0,High
27.70581538649566,85.35705522530303,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.7413860700495,85.31582563584143,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.74682012531241,85.37240176742709,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.715363123758678,85.31223367628914,96,42,10.24,238.68,10,363.57,10,1,69.26,4,280.54,3,342.45,62.39,2.34,9.0,10,High
27.712824281858268,85.27909799796699,0,0,500,500,0,500,1,0,485.12,0,500,0,500,2.55,0.0,0.3,0,Low
27.709466455751617,85.32539876221529,26,5,53.4,344.0,16,296.0,8,2,138.38,4,291.86,2,86.66,53.48,3.84,10,10,High
27.704441102685,85.37500727821327,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.716629333933774,85.36087802836467,11,2,142.29,395.26,1,432.54,15,2,41.45,3,361.48,1,432.54,61.12,0.26,8.0,7.15,High
27.695028074720998,85.28639282164293,3,0,385.85,410.34,2,495.67,11,1,84.5,2,417.27,1,498.51,44.56,0.01,6.4,1.91,High
27.71836189113375,85.32795880061424,19,5,81.09,277.77,14,378.59,12,1,182.51,3,257.34,1,286.48,53.48,2.03,8.6,10,High
27.70452829551966,85.36900031219785,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.673281113255666,85.32160717863161,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.722875427310566,85.3376973529428,11,4,94.16,268.59,1,481.78,12,1,124.08,0,500,0,500,30.56,0.02,5.6,7.27,High
27.672376216824752,85.2886531970438,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.666905131331443,85.29622572336127,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.662404051758728,85.31582352866616,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.73665090434208,85.30558791328845,2,1,156.47,279.82,7,321.47,15,3,113.41,0,500,2,362.48,45.84,1.99,7.1,1.38,High
27.680387964461588,85.31080858304163,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.749204602365438,85.34001423820695,1,0,448.58,448.58,1,447.36,5,0,320.11,0,500,0,500,12.73,0.06,1.5,0.64,High
27.67998510211051,85.2988594779701,1,0,445.0,445.0,2,396.4,3,0,276.36,1,470.97,2,297.61,21.65,0.8,1.9,0.64,High
27.679366191390216,85.32181792040822,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.6871091789621,85.27448569825565,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.699890239419485,85.33910955822215,9,4,66.74,262.94,1,476.4,17,3,109.63,1,329.13,0,500,49.66,0.03,7.5,6.06,High
27.683916653392227,85.29712915602092,1,1,138.09,138.09,27,174.74,5,3,181.28,2,118.05,4,49.22,40.74,6.79,9.5,0.79,High
27.68205417461826,85.28628677147273,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.724658880240536,85.36625914114512,22,4,139.25,348.96,6,300.18,16,1,30.33,1,454.83,2,345.88,54.75,2.22,7.8,10,High
27.750728671865605,85.31775001799112,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.67625898036139,85.3173275724021,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.70641893438662,85.35313429925873,2,0,317.41,382.96,3,292.13,4,0,201.76,2,275.28,1,295.12,26.74,1.29,3.8,1.27,High
27.683390039632407,85.32668090038,3,0,414.8,450.77,1,415.8,9,0,254.83,0,500,0,500,22.92,0.1,2.7,1.91,High
27.72210129332739,85.30353451362448,3,0,288.03,380.48,5,454.03,11,3,57.26,1,406.42,3,442.99,45.84,0.63,6.6,1.91,High
27.737912845854716,85.29497750658693,0,0,500,500,0,500,5,1,110.37,0,500,0,500,12.73,0.0,3.5,0,High
27.715034222444217,85.31337674838514,97,21,30.32,288.56,12,345.48,9,1,125.98,4,370.02,2,287.81,56.02,2.5,6.9,10,High
27.746955580405935,85.37914227627195,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.680477991421537,85.33510794963159,10,2,107.06,363.28,8,258.63,14,1,180.81,0,500,2,355.38,43.29,2.84,6.8,6.6,High
27.66654295346998,85.36660856578901,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.6972532798874,85.35844586676431,1,0,295.77,295.77,16,406.82,1,0,491.38,0,500,0,500,2.55,1.12,0.3,0.64,Medium
27.68774672039338,85.34701063165201,14,0,278.63,355.51,28,322.97,17,5,63.63,2,272.2,0,500,56.02,2.12,9.4,8.91,High
27.675651314171265,85.29508437041589,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.704774482396317,85.29011778293962,2,0,243.43,356.24,0,500,7,1,11.39,1,388.59,0,500,24.19,0.0,4.5,1.27,High
27.717685534142444,85.28062236585633,0,0,500,500,3,325.9,1,0,474.11,0,500,0,500,2.55,0.63,0.3,0,Medium
27.66445346329464,85.31302391832818,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.733758471516527,85.34844838611178,0,0,500,500,2,462.28,0,0,500,0,500,1,457.46,3.82,0.2,0.3,0,Medium
27.7138913432693,85.37557613724618,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.73827787887639,85.30426251460653,1,0,354.79,354.79,6,360.49,12,5,61.8,0,500,1,294.93,34.38,1.55,5.9,0.64,High
27.672522440360197,85.30456779721435,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.74951443903597,85.3080540470729,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.690409185551054,85.31721346211555,7,3,77.86,276.48,21,226.37,2,0,297.28,7,187.36,4,49.38,64.94,5.33,8.6,4.76,High
27.718610375398097,85.29615806546347,1,0,474.64,474.64,7,466.64,4,0,259.39,0,500,0,500,10.19,0.28,1.2,0.64,High
27.740304940142824,85.34636389187501,0,0,500,500,0,500,12,1,157.94,0,500,0,500,30.56,0.0,5.6,0,High
27.71221616235084,85.28984236801429,5,4,39.42,152.59,12,405.28,8,3,156.91,2,169.26,1,83.25,36.92,2.25,9.5,3.58,High
27.73293969631275,85.35273711093294,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.695042251879723,85.31810401888644,7,1,181.49,367.01,46,401.79,1,0,356.47,4,316.69,2,170.84,35.65,2.35,2.5,4.5,High
27.6712264203491,85.32118276620275,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.748647600960282,85.36714533905645,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.730163303961593,85.29322982250689,0,0,500,500,1,107.93,4,1,148.17,0,500,1,107.93,14.01,1.52,3.5,0,High
27.738797478747472,85.28213925186179,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.680961972226612,85.34297484402515,20,6,75.11,316.3,2,447.08,21,4,91.94,1,488.49,1,493.02,63.66,0.15,9.0,10,High
27.742771049409008,85.28664661813355,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.70104312566464,85.37660761994724,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.72452599195812,85.28020163228507,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.674440951650507,85.35776547097039,0,0,500,500,6,469.1,1,0,478.47,2,450.07,2,363.26,22.92,0.62,1.7,0,High
27.73030216786612,85.28072289381006,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.715882570834527,85.3578587452707,4,0,340.17,415.84,0,500,15,4,107.84,1,92.89,0,500,44.56,0.0,8.4,2.55,High
27.746559267848433,85.31733527814998,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.68434919489982,85.28689459916644,0,0,500,500,4,452.68,0,0,500,1,422.47,0,500,6.37,0.23,0.4,0,High
27.684509095904826,85.29714180927746,1,1,148.96,148.96,27,135.56,6,1,175.39,2,118.26,4,40.87,43.29,7.34,9.8,0.76,High
27.74704286698166,85.28048611271257,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.68814270570232,85.3542829940013,0,0,500,500,5,427.44,5,0,329.15,0,500,0,500,12.73,0.44,1.5,0,High
27.740823154256237,85.36856161315163,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.74100351640867,85.31465224588122,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.748392918170573,85.30986563233829,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.682922115836206,85.34526310100031,28,4,96.85,295.7,28,385.16,27,4,159.01,3,205.41,0,500,87.85,1.38,10,10,High
27.739021700862754,85.31018663691913,0,0,500,500,2,165.75,4,0,270.31,0,500,0,500,10.19,0.8,1.2,0,High
27.73157785339295,85.29767993176885,0,0,500,500,1,372.48,7,4,24.65,0,500,1,372.48,21.65,0.49,4.4,0,High
27.667071254894154,85.35134737947592,3,0,282.42,367.75,1,164.06,3,1,180.79,0,500,0,500,7.64,0.4,2.9,1.91,High
27.664322721374152,85.2841799090696,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.673746872758937,85.2916055993086,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.737891410016083,85.31190793301484,0,0,500,500,4,379.57,3,0,368.02,0,500,1,422.7,11.46,0.78,1.2,0,High
27.664489544778117,85.35173904554405,0,0,500,500,1,452.71,3,0,464.61,0,500,0,500,7.64,0.06,0.9,0,High
27.741288693216077,85.36065033196475,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.711620092778983,85.35229774698817,9,2,175.44,315.76,13,459.81,10,1,196.06,1,374.59,0,500,31.83,0.48,5.4,5.79,High
27.72936875612589,85.29342592682059,0,0,500,500,1,175.71,4,1,151.38,0,500,1,175.71,14.01,1.25,3.5,0,High
27.681342866085544,85.33414378954676,8,0,219.88,370.59,6,266.51,16,4,86.76,0,500,1,253.64,44.56,2.34,7.1,5.09,High
27.68333563485305,85.3405810321359,15,1,118.64,385.43,12,381.73,13,0,247.96,2,436.35,0,500,45.84,1.42,4.7,9.75,High
27.739027590056107,85.36046811238268,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.73729858931904,85.3268352261521,5,3,56.94,177.19,3,330.27,4,0,226.8,8,65.18,0,500,61.12,0.61,5.9,3.54,High
27.727025880045435,85.2731458454452,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.740180960603105,85.37790524528042,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.715690486959492,85.31642382211828,46,1,187.44,395.24,17,309.46,5,0,342.53,0,500,4,209.1,28.01,3.73,2.7,10,High
27.675770960178884,85.31570541509632,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.69631297508043,85.31460399129607,3,0,303.14,362.44,34,334.05,6,0,361.47,6,296.01,3,319.21,64.94,3.12,6.6,1.91,High
27.66773849118147,85.34575224752273,4,0,394.62,447.22,0,500,5,0,353.02,0,500,0,500,12.73,0.0,1.5,2.55,High
27.724437100318347,85.33954261965013,13,3,41.02,294.51,1,474.01,9,1,199.05,0,500,0,500,22.92,0.03,4.7,8.67,High
27.671762043175256,85.37045735583685,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.690392475592834,85.3381530738572,15,1,90.77,340.23,46,300.42,24,2,112.12,5,142.6,3,241.93,104.41,3.93,10,9.82,High
27.738887140752784,85.36680190468326,0,0,500,500,0,500,0,0,500,0,500,0,500,0.0,0.0,0.0,0,Low
27.726602876261126,85.31005678967995,0,0,500,500,1,371.66,17,2,107.63,1,408.77,0,500,49.66,0.15,7.5,0,High
27.735333027029156,85.34280972647517,3,0,373.14,444.96,6,249.35,6,0,242.92,0,500,2,66.71,22.92,3.22,4.9,1.91,High
27.714009767232955,85.30365632287689,6,1,126.48,314.08,5,303.0,24,2,16.16,0,500,2,210.44,68.75,2.36,9.8,4.0,High
