is_operational,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,target_encoded
-1.0,-0.9875039621955595,-0.8528142594523878,0.0,-3.793427440512287,-0.8326094786269085,-3.881249496107687,-2.4151448799043074,-1.4449848290444143,-1.5890697898033166,-1.859625952224198,-1.7449087636551441,-0.667775116769969,-2.031598702212863,-2.6606211222911935,-0.7723729988351887,-3.8567497218414504,-4.194921221980513,0
-1.0,-0.9349535442386319,-0.8165758388401634,0.0,-3.721239479628163,-0.7598723895279467,-3.8714827580672573,-2.2418939782321385,-0.4829033516690463,-1.6018808560565791,-2.0924649417675583,-1.7544337316138456,-0.2746189029731582,-2.0260265753856515,-2.633131609649577,-1.0600261111386904,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.979996759630284,-0.8346950491462756,0.0,-3.744101429743758,-0.835771960761646,-3.865664131842783,-2.480113968031371,-1.2525685335693406,-1.604328670795123,-2.0924649417675583,-1.737368282824281,-1.8472437581604015,-2.013536260222841,-2.6998742345657614,-2.235436242447826,-5.312001079380145,-3.464412422874705,0
-1.0,-0.9518447500105015,-0.7259797873096024,0.0,-3.7477097867155544,-0.835771960761646,-3.8671448429592234,-2.4151448799043074,-1.637401124519488,-1.5816041115610482,-1.393947973137477,-1.74848312150494,-1.06093133056678,-2.023868451335759,-2.646884074751272,-1.8039565739925738,-4.76000918514133,-2.923347948880815,0
-1.0,-0.8917871294882985,-0.6776618931599698,0.0,-3.738852342654376,-0.8326094786269085,-3.858050786294361,-2.0902994392689904,-0.8677359426191935,-1.6038099597333701,-1.6267869626808376,-1.749871692239505,-1.8472437581604015,-2.013536260222841,-2.6095889928219,-2.3991009442756805,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9640439541790738,-0.7863771549966431,0.0,-3.7398101292712407,-0.7630348716626841,-3.874827216173951,-2.306863066359202,-0.2904870561939727,-1.6072936294925144,-1.393947973137477,-1.7436370951795468,-0.2746189029731582,-2.033424903527281,-2.6154785014192625,-0.6682227340356454,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9790583593096246,-0.8165758388401634,0.0,-3.761691389176959,-0.7661973537974216,-3.8691263430272924,-2.198581252814096,-1.4449848290444143,-1.589804761066042,-2.0924649417675583,-1.7329949978290538,-1.8472437581604015,-2.013536260222841,-2.6488421050964686,-1.8039565739925738,-4.33346999413861,-3.3725606288810472,0
-1.0,-0.9706127564236898,-0.8528142594523878,0.0,-3.7129587896819225,-0.835771960761646,-3.8590902617399054,-2.1336121646870327,-1.0601522380942672,-1.6064724675699809,-1.859625952224198,-1.7334426479426608,-1.8472437581604015,-2.013536260222841,-2.627257518613988,-2.409020017113732,-4.007292965724764,-2.923347948880815,0
-1.0,-0.9762431583476464,-0.8407347859149796,0.0,-3.7261637521257382,-0.835771960761646,-3.859842798651003,-2.371832154486265,-1.0601522380942672,-1.6057782409828012,-1.859625952224198,-1.7347108948887275,-1.06093133056678,-2.0161077220187944,-2.658663091945997,-2.225517169609774,-4.684737563199674,-3.098440431181225,0
-1.0,-0.9865655618749001,-0.8467745226836836,0.0,-3.792013664180001,-0.8262845143574336,-3.8730555060721046,-2.3501757917772443,-0.8677359426191935,-1.5952582791775227,-0.6954310045073958,-1.7455371845789596,-1.06093133056678,-2.024675503722767,-2.605657514569734,-1.1840145216143376,-3.8567497218414504,-4.104504612268006,0
-1.0,-0.9734279573856681,-0.8346950491462756,0.0,-3.7340571631355948,-0.8073096215490086,-3.873443955880531,-2.2418939782321385,-1.2525685335693406,-1.6096129417927991,-1.393947973137477,-1.7498545845918512,-0.667775116769969,-2.024694291802133,-2.6095889928219,-0.9757139920152503,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9696743561030304,-0.8226155756088674,0.0,-3.7365411619049853,-0.7219226039110971,-3.888161737123827,-2.2418939782321385,-0.6753196471441199,-1.5982451773155921,-0.9282699940507563,-1.7507253638574285,-0.667775116769969,-2.031696400225569,-2.5899470191228433,0.18977706645583375,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9837503609129218,-0.8407347859149796,0.0,-3.760454595154312,-0.8420969250311209,-3.8850162411141325,-2.5450830561584348,-1.637401124519488,-1.5676161510256816,-1.1611089835941169,-1.7512374527771983,-1.4540875443635908,-2.0190549454020768,-2.6665106308885558,-1.8585114746018583,-5.186548376144051,-3.8303844145681847,0
-1.0,-0.8908487291676391,-0.5689466313232967,0.0,-3.745215377222068,-0.829446996492171,-3.861914982123827,-2.2635503409411597,-1.637401124519488,-1.5825569101276518,-1.1611089835941169,-1.7441486138443947,-0.2746189029731582,-2.0159532422551147,-2.597809975627175,-2.071771540619972,-3.9822024250775447,-2.923347948880815,0
-1.0,-0.892725529808958,-0.6655824196225617,0.0,-3.7378216809688363,-0.829446996492171,-3.8604735220333253,-2.1119558019780116,-1.0601522380942672,-1.593377755690805,-1.6267869626808376,-1.7467273066007407,-1.4540875443635908,-2.013934985018284,-2.6076155449149305,-2.265193460961981,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9255695410320377,-0.8105361020714592,0.0,-3.7189595310510617,-0.782009764471109,-3.86653171486439,-2.1336121646870327,-0.2904870561939727,-1.6121955273812245,-1.859625952224198,-1.7493059993570867,-0.667775116769969,-2.026642824388871,-2.6095889928219,-1.1443382302621303,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9818735602716029,-0.8346950491462756,0.0,-3.7370575338201646,-0.7788472823363715,-3.876115732611657,-2.0902994392689904,0.4791781257063223,-1.6145383462250935,-0.6954310045073958,-1.7514341907252167,-1.06093133056678,-2.02623908943893,-2.5585414457908335,-0.7227776346449298,-3.8567497218414504,-3.6466808265808695,0
-1.0,-0.899294332053574,-0.7320195240783065,0.0,-3.732274847170299,-0.8167970679532212,-3.8655314904447837,-2.2202376155231174,-1.4449848290444143,-1.6017789943677154,-1.1611089835941169,-1.743132989828682,0.9048497384172743,-2.0198018759351117,-2.572278493330755,-1.575817898717383,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9809351599509436,-0.8346950491462756,0.0,-3.7362954688163112,-0.8326094786269085,-3.888834418499395,-2.4584576053223497,-1.637401124519488,-1.5732373491480611,-2.325303931310919,-1.72928777058248,-1.06093133056678,-2.0178950946358554,-2.694000143530172,-1.2435289586426483,-5.688359189088429,-3.5562642168683625,0
-1.0,-0.9668591551410521,-0.7622182079218268,0.0,-3.755245068816496,-0.8326094786269085,-3.8698477498143697,-2.198581252814096,-1.0601522380942672,-1.6172604039721168,-2.0924649417675583,-1.7443179795561672,-1.8472437581604015,-2.013536260222841,-2.6488421050964686,-2.03705478568679,-3.957111884430326,-2.923347948880815,0
-1.0,-0.9865655618749001,-0.8528142594523878,0.0,-3.7674193695747733,-0.835771960761646,-3.8794480093654737,-2.2635503409411597,-1.4449848290444143,-1.593631626361512,-2.325303931310919,-1.72928777058248,-1.06093133056678,-2.01934428182432,-2.658663091945997,-1.526222534527124,-4.509103778669141,-4.104504612268006,0
-1.0,-0.9818735602716029,-0.8467745226836836,0.0,-3.728208418338263,-0.8547468535700707,-3.849810777814575,-2.285206703650181,-1.0601522380942672,-1.616301336993891,-2.325303931310919,-1.72928777058248,-1.8472437581604015,-2.013536260222841,-2.6743581698311147,-2.6520373016460006,-4.734918644494111,-3.6466808265808695,0
-1.0,-0.979996759630284,-0.8407347859149796,0.0,-3.7453007451596583,-0.8547468535700707,-3.849810777814575,-2.285206703650181,-1.2525685335693406,-1.6123036574817107,-1.859625952224198,-1.7455617055405968,-1.8472437581604015,-2.013536260222841,-2.654731613693831,-2.6520373016460006,-4.157836209608077,-3.464412422874705,0
-1.0,-0.9743663577063275,-0.8346950491462756,0.0,-3.7430353715962914,-0.8452594071658583,-3.8844288292087077,-2.480113968031371,-1.4449848290444143,-1.6174296510859214,-2.0924649417675583,-1.7426448516156277,-0.667775116769969,-2.028130422761818,-2.6822211263354467,-1.1790549851953116,-4.709828103846893,-2.923347948880815,0
-1.0,-0.9161855378254435,-0.7622182079218268,0.0,-3.7258535125476673,-0.8262845143574336,-3.8621315395083156,-2.0036739884329062,-0.2904870561939727,-1.6179436608389575,-1.6267869626808376,-1.7463971290010227,-1.4540875443635908,-2.01778612377553,-2.5879889887776466,-2.0320952492677646,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.8899103288469797,-0.6716221563912658,0.0,-3.736845155048598,-0.8199595500879586,-3.871003624854077,-2.285206703650181,-1.4449848290444143,-1.5882517620865944,-1.1611089835941169,-1.7356757662164004,-1.4540875443635908,-2.0180934132513904,-2.6193945621096555,-1.575817898717383,-4.157836209608077,-2.923347948880815,0
-1.0,-0.9696743561030304,-0.8286553123775715,0.0,-3.7288788689700683,-0.8167970679532212,-3.8735021556776124,-2.2418939782321385,-1.4449848290444143,-1.5968864990964389,-1.6267869626808376,-1.7435823507070547,-1.06093133056678,-2.019965958494912,-2.625284070707018,-1.3575982962802435,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9734279573856681,-0.8226155756088674,0.0,-3.7358852862869143,-0.8231220322226961,-3.886454994237328,-2.285206703650181,-1.0601522380942672,-1.59960228843184,-1.859625952224198,-1.7543282344533138,-1.06093133056678,-2.0300672649880607,-2.6429525964991054,-0.05324021807643499,-4.007292965724764,-2.923347948880815,0
-1.0,-0.9856271615542405,-0.8528142594523878,0.0,-3.7472038255244713,-0.8484218893005958,-3.894217222987586,-2.371832154486265,-0.8677359426191935,-1.6039180898338563,-2.0924649417675583,-1.74716925416513,-1.8472437581604015,-2.013536260222841,-2.6802476784284774,-2.2602339245429555,-4.559284859963579,-4.012652818274349,0
-1.0,-0.9668591551410521,-0.8165758388401634,0.0,-3.7329869406984892,-0.8515843714353333,-3.9045578380969093,-2.3501757917772443,-1.2525685335693406,-1.604336506309651,-1.6267869626808376,-1.7409221114968922,-1.4540875443635908,-2.0304242384960234,-2.6508001354416644,-1.878349620277962,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9649823544997334,-0.8286553123775715,0.0,-3.7293660908577775,-0.8326094786269085,-3.873916321675446,-2.3501757917772443,-1.0601522380942672,-1.597096490885789,-0.9282699940507563,-1.7471897833423145,-1.06093133056678,-2.021193863859728,-2.6154785014192625,-1.5956560443934864,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9565367516137986,-0.8165758388401634,0.0,-3.7318750753649987,-0.835771960761646,-3.889295956425086,-2.285206703650181,-1.2525685335693406,-1.5923983163748066,-1.6267869626808376,-1.7350849821174235,-1.06093133056678,-2.02437197186278,-2.633131609649577,-1.2633671043187518,-4.283288912844172,-2.923347948880815,0
-1.0,-0.9668591551410521,-0.7863771549966431,0.0,-3.749419227612176,-0.8262845143574336,-3.869688038743309,-2.155268527396054,-1.0601522380942672,-1.610661333636644,-0.22975302542067488,-1.7516337799478439,-1.06093133056678,-2.032426212730736,-2.5506939068482746,-1.2385694222236223,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9781199589889652,-0.8286553123775715,0.0,-3.7443783550047205,-0.7567099073932092,-3.883203926502695,-2.0902994392689904,-0.6753196471441199,-1.6012900582611689,-2.0924649417675583,-1.7297679252266294,-1.4540875443635908,-2.015200049028958,-2.6233260403618215,-1.129459621005053,-3.8818402624886694,-3.2821440191685403,0
-1.0,-0.9546599509724797,-0.8105361020714592,0.0,-3.7388440140750987,-0.835771960761646,-3.885360025962008,-2.328519429068223,-1.4449848290444143,-1.5930126207138007,-1.1611089835941169,-1.7443961044804528,-1.06093133056678,-2.026185647790954,-2.621368010016625,-1.2534480314807002,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9809351599509436,-0.8467745226836836,0.0,-3.7211416188216573,-0.7725223180668965,-3.870168525440143,-2.5883957815764767,-1.637401124519488,-1.5848683869134086,-1.393947973137477,-1.7457544517041625,-0.667775116769969,-2.033228254963246,-2.6724001394859185,-1.0550665747196644,-4.659647022552455,-3.5562642168683625,0
-1.0,-0.9649823544997334,-0.7984566285340512,0.0,-3.7410927304799118,-0.7630348716626841,-3.8744279384963005,-2.306863066359202,-0.2904870561939727,-1.6080380033726736,-1.393947973137477,-1.743045170570726,-0.2746189029731582,-2.033798577550236,-2.6154785014192625,-0.6781418068736969,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9856271615542405,-0.8528142594523878,0.0,-3.7325184581141535,-0.8452594071658583,-3.8693794444704133,-2.371832154486265,-1.2525685335693406,-1.6119698645628187,-2.0924649417675583,-1.7343938331522109,-0.667775116769969,-2.02370269872446,-2.6625791526363893,-1.8188351832496514,-4.709828103846893,-4.012652818274349,0
-1.0,-0.9762431583476464,-0.8346950491462756,0.0,-3.738933546302327,-0.8167970679532212,-3.8753997397591924,-2.285206703650181,-1.2525685335693406,-1.6028164164912213,-1.859625952224198,-1.7507242233475848,-0.2746189029731582,-2.0258295093087413,-2.6311735793043804,-0.8666041907966808,-3.8567497218414504,-3.098440431181225,0
-1.0,-0.9809351599509436,-0.8346950491462756,0.0,-3.7453694559386936,-0.8420969250311209,-3.85916741030813,-2.393488517195286,-1.2525685335693406,-1.6006036671885169,-2.325303931310919,-1.72928777058248,-1.8472437581604015,-2.013536260222841,-2.694000143530172,-2.4883725998181463,-5.111276754202394,-3.5562642168683625,0
-1.0,-0.8899103288469797,-0.5749863680920008,0.0,-3.743560072090747,-0.8420969250311209,-3.8652675611324385,-2.1336121646870327,-1.2525685335693406,-1.5995991542260286,-1.6267869626808376,-1.7515231504930162,-1.4540875443635908,-2.0145629243819982,-2.6115470231670965,-2.3495055800854217,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9021095330155522,-0.6776618931599698,0.0,-3.738244356367149,-0.8199595500879586,-3.8666467609749,-2.2635503409411597,-1.2525685335693406,-1.6000489127599353,-1.393947973137477,-1.7486285365099972,0.9048497384172743,-2.0215429046230686,-2.5899470191228433,-1.4865462431749168,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.8889719285263202,-0.6353837357790414,0.0,-3.7404389370066604,-0.8326094786269085,-3.8759100030963936,-2.2635503409411597,-1.637401124519488,-1.579480687123963,-1.1611089835941169,-1.7391240977284803,-1.4540875443635908,-2.014927830634582,-2.6154785014192625,-1.8039565739925738,-4.584375400610798,-2.923347948880815,0
-1.0,-0.9875039621955595,-0.8528142594523878,0.0,-3.793427440512287,-0.782009764471109,-3.8991127733606783,-2.480113968031371,-1.2525685335693406,-1.594239662288884,-1.859625952224198,-1.7558798980955117,-0.2746189029731582,-2.030049729447319,-2.6665106308885558,0.9188289200526394,-4.53419431931636,-4.194921221980513,0
-1.0,-0.9875039621955595,-0.8528142594523878,0.0,-3.793427440512287,-0.8389344428963834,-3.8856320761762717,-2.285206703650181,-0.8677359426191935,-1.6145649869744885,-1.859625952224198,-1.7550883842640634,-1.4540875443635908,-2.0288585652154865,-2.6488421050964686,-1.3774364419563472,-4.082564587666421,-4.194921221980513,0
-1.0,-0.9537215506518203,-0.7622182079218268,0.0,-3.7455193703656815,-0.835771960761646,-3.8820737676523964,-2.2635503409411597,-1.637401124519488,-1.5790230930755285,-1.393947973137477,-1.7390277246466974,-1.06093133056678,-2.0222067500940164,-2.6193945621096555,-1.4171127333085545,-4.609465941258017,-2.923347948880815,0
-1.0,-0.9602903528964363,-0.8165758388401634,0.0,-3.73332841244885,-0.835771960761646,-3.8907008724569545,-2.285206703650181,-1.0601522380942672,-1.5976152019475418,-1.859625952224198,-1.7332430587200334,-1.06093133056678,-2.0251113871640682,-2.6429525964991054,-1.1691359123572598,-4.383651075433047,-2.923347948880815,0
-1.0,-0.9668591551410521,-0.7984566285340512,0.0,-3.7429250179208693,-0.7535474252584717,-3.8724085408859454,-2.176924890105075,-0.09807076071889903,-1.614068215353414,-1.6267869626808376,-1.7554065865104238,-1.06093133056678,-2.018117628998129,-2.6135050535122932,-1.5014248524319946,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9021095330155522,-0.7742976814592348,0.0,-3.7298116698491013,-0.8452594071658583,-3.8769359437054076,-2.0253303511419274,-0.8677359426191935,-1.6107036454150954,-1.859625952224198,-1.7542421259601233,-1.4540875443635908,-2.0210356264801748,-2.6017260363175683,-2.0568929313628943,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9724895570650086,-0.8286553123775715,0.0,-3.734833803153183,-0.8515843714353333,-3.8844315361760136,-2.393488517195286,-1.2525685335693406,-1.608647606402951,-1.393947973137477,-1.7530822274491973,-1.4540875443635908,-2.024215822047601,-2.6488421050964686,-2.1610431961624377,-4.2581983721969525,-2.923347948880815,0
-1.0,-0.9743663577063275,-0.8226155756088674,0.0,-3.740191161773167,-0.8231220322226961,-3.8848890136507457,-2.3501757917772443,-1.2525685335693406,-1.6046499268907708,-1.859625952224198,-1.7566286428078253,-1.06093133056678,-2.0284063987720673,-2.654731613693831,-0.23178352916136685,-4.2331078315497335,-2.923347948880815,0
-1.0,-0.9734279573856681,-0.8165758388401634,0.0,-3.7419422455661744,-0.5574735329047485,-3.882972480798023,-2.0686430765599697,-1.2525685335693406,-1.5985946412635406,-0.6954310045073958,-1.7539991973634397,0.11853731082365264,-2.0329890200859797,-2.5369568593083534,0.14018170226557455,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9771815586683057,-0.8407347859149796,0.0,-3.72699036361899,-0.8326094786269085,-3.8772580728148336,-2.393488517195286,-1.637401124519488,-1.5834548600925593,-1.6267869626808376,-1.74387032944256,-1.06093133056678,-2.023691843389715,-2.6527735833486346,-1.4815867067558908,-4.785099725788549,-3.1902922251748826,0
-1.0,-0.9677975554617116,-0.8226155756088674,0.0,-3.7323019150529495,-0.7661973537974216,-3.881660955138215,-2.5017703307403925,-1.637401124519488,-1.5644553044650906,-2.0924649417675583,-1.7344713878215745,-1.06093133056678,-2.0301954414406276,-2.6920266956232024,-0.5987892241692829,-5.738540270382867,-2.923347948880815,0
-1.0,-0.9865655618749001,-0.8528142594523878,0.0,-3.7453757023731518,-0.8515843714353333,-3.857407881559161,-2.328519429068223,-1.2525685335693406,-1.6152748845907243,-1.859625952224198,-1.7387847960500138,-1.4540875443635908,-2.0158797599891485,-2.656689644039027,-2.542927500427431,-4.609465941258017,-4.104504612268006,0
-1.0,-0.9706127564236898,-0.8165758388401634,0.0,-3.7362413330510096,-0.8515843714353333,-3.894908853134296,-2.393488517195286,-1.2525685335693406,-1.5965182299136234,-1.393947973137477,-1.7485914699400806,-1.4540875443635908,-2.0274477892115037,-2.6488421050964686,-2.012257103591661,-4.2581983721969525,-2.923347948880815,0
-1.0,-0.9762431583476464,-0.8226155756088674,0.0,-3.7419589027247278,-0.8515843714353333,-3.8705285520918546,-2.393488517195286,-0.8677359426191935,-1.6081931465603274,-2.0924649417675583,-1.7438252793037383,-1.4540875443635908,-2.0199271297975545,-2.6782896480832807,-2.3594246529234733,-4.559284859963579,-3.098440431181225,0
-1.0,-0.903986333656871,-0.683701629928674,0.0,-3.7372074482471525,-0.8199595500879586,-3.8690031760148647,-2.2418939782321385,-1.4449848290444143,-1.5898596096677378,-1.1611089835941169,-1.7461536301494174,0.5116935246204635,-2.021761263856594,-2.5820994801802835,-1.2683266407377776,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9790583593096246,-0.8467745226836836,0.0,-3.718782548741423,-0.7219226039110971,-3.8705799844706714,-2.328519429068223,-1.2525685335693406,-1.6064536623351138,-1.6267869626808376,-1.7492238826483486,-1.4540875443635908,-2.0135458630189613,-2.646884074751272,-1.739482600545237,-4.132745668960858,-3.3725606288810472,0
-1.0,-0.9002327323742333,-0.6474632093164496,0.0,-3.7412946985273807,-0.8167970679532212,-3.864483894097321,-2.306863066359202,-1.2525685335693406,-1.6028148493883156,-1.1611089835941169,-1.7468886887436081,0.11853731082365264,-2.0190587030179503,-2.5997680059723716,-1.5807774351364086,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9668591551410521,-0.8105361020714592,0.0,-3.743249832512676,-0.7440599788542593,-3.8797403618345325,-2.1336121646870327,-0.09807076071889903,-1.6145148396815092,-1.6267869626808376,-1.7513880000765516,-1.8472437581604015,-2.013536260222841,-2.6174365317644592,-1.33776015060414,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9706127564236898,-0.8467745226836836,0.0,-3.7266967811994722,-0.7377350145847844,-3.8620097259795405,-2.198581252814096,-0.8677359426191935,-1.6096474180567222,-0.6954310045073958,-1.742847292112864,-0.667775116769969,-2.020971329497454,-2.572278493330755,-1.521262998108098,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9743663577063275,-0.8467745226836836,0.0,-3.7236006318532167,-0.775684800201634,-3.871729092092113,-2.2418939782321385,-0.8677359426191935,-1.6005691909245938,-1.859625952224198,-1.7395141520949864,-1.4540875443635908,-2.0161849619006347,-2.6409945661539096,-1.605575117231538,-4.308379453491391,-2.923347948880815,0
-1.0,-0.9659207548203927,-0.7984566285340512,0.0,-3.743022878727376,-0.7725223180668965,-3.874380566568443,-2.1119558019780116,-0.09807076071889903,-1.6096051062782712,-1.6267869626808376,-1.755884460134886,-1.4540875443635908,-2.0169974419550143,-2.6076155449149305,-1.4617485610797873,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9837503609129218,-0.8467745226836836,0.0,-3.7500751032302464,-0.8420969250311209,-3.8939424658060164,-2.566739418867455,-1.637401124519488,-1.5649740155268435,-1.6267869626808376,-1.747059194965224,-1.4540875443635908,-2.0231140055709784,-2.6900686652780057,-1.5708583622983567,-5.46254432326346,-3.8303844145681847,0
-1.0,-0.9565367516137986,-0.8105361020714592,0.0,-3.7366765013182377,-0.8389344428963834,-3.896374675930552,-2.306863066359202,-1.637401124519488,-1.5876155183069216,-1.393947973137477,-1.7364695610675358,-1.4540875443635908,-2.024095160826781,-2.633131609649577,-1.293124322832907,-4.835280807082987,-2.923347948880815,0
-1.0,-0.9734279573856681,-0.8286553123775715,0.0,-3.7366723370285992,-0.8231220322226961,-3.8828235975961873,-2.328519429068223,-1.0601522380942672,-1.6132345166076358,-1.859625952224198,-1.7554704550616644,-1.06093133056678,-2.026067491647383,-2.6508001354416644,-0.47480081369363575,-4.157836209608077,-2.923347948880815,0
-1.0,-0.968735955782371,-0.8105361020714592,0.0,-3.746774903691702,-0.7440599788542593,-3.879870296265226,-2.155268527396054,-0.09807076071889903,-1.6109308753364069,-1.6267869626808376,-1.753861195672366,-1.8472437581604015,-2.013536260222841,-2.621368010016625,-1.3278410777660885,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9743663577063275,-0.8286553123775715,0.0,-3.7363766724642624,-0.8420969250311209,-3.865970019148373,-2.4151448799043074,-1.0601522380942672,-1.5962753289632556,-1.859625952224198,-1.7423933691951172,-1.8472437581604015,-2.013536260222841,-2.6782896480832807,-2.369343725761525,-4.609465941258017,-2.923347948880815,0
-1.0,-0.9612287532170957,-0.8407347859149796,0.0,-3.7280251895941667,-0.8515843714353333,-3.9050816362706415,-2.4151448799043074,-1.637401124519488,-1.5744549881057106,-1.393947973137477,-1.7449412681856864,-1.4540875443635908,-2.0305858159785743,-2.6527735833486346,-1.8684305474399103,-4.208017290902515,-2.923347948880815,0
-1.0,-0.9790583593096246,-0.8467745226836836,0.0,-3.726551031062123,-0.835771960761646,-3.8628448253934744,-2.2202376155231174,-0.6753196471441199,-1.6170519792856723,-2.0924649417675583,-1.74211109300883,-1.8472437581604015,-2.013536260222841,-2.6527735833486346,-2.3098292887332144,-4.032383506371983,-3.3725606288810472,0
-1.0,-0.9659207548203927,-0.8226155756088674,0.0,-3.725255936984537,-0.7725223180668965,-3.8787496118004983,-2.2418939782321385,-0.6753196471441199,-1.6005613554100657,-1.6267869626808376,-1.7501995888195356,-1.8472437581604015,-2.013536260222841,-2.637063087901743,-1.3774364419563472,-3.906930803135888,-2.923347948880815,0
-1.0,-0.9696743561030304,-0.7863771549966431,0.0,-3.7505394215249437,-0.8231220322226961,-3.8696663830048603,-2.1336121646870327,-0.8677359426191935,-1.6018369771752223,-1.859625952224198,-1.7450347899928604,-1.8472437581604015,-2.013536260222841,-2.627257518613988,-1.7791588918974441,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9621671535377551,-0.8467745226836836,0.0,-3.724225275298997,-0.8136345858184837,-3.8728443626222284,-2.1119558019780116,-1.2525685335693406,-1.591550513702878,-1.1611089835941169,-1.7486445036478073,-1.4540875443635908,-2.013656503930786,-2.5879889887776466,-1.6353323357456935,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.8908487291676391,-0.5749863680920008,0.0,-3.7440243903854444,-0.8326094786269085,-3.8641577045369355,-2.285206703650181,-1.637401124519488,-1.5842196063104912,-1.1611089835941169,-1.744623065939326,-0.2746189029731582,-2.016081836220556,-2.6017260363175683,-2.022176176429713,-4.057474047019202,-2.923347948880815,0
-1.0,-0.968735955782371,-0.8528142594523878,0.0,-3.713235714942886,-0.7788472823363715,-3.8686972887092748,-2.5450830561584348,-1.637401124519488,-1.5515784198897928,-2.325303931310919,-1.72928777058248,-1.4540875443635908,-2.0224873187458887,-2.7155847300126528,-1.5361416073651757,-6.064717298796712,-2.923347948880815,1
-1.0,-0.910555135901487,-0.8044963653027553,0.0,-3.723854653521167,-0.835771960761646,-3.86209364196603,-1.8737358121787795,-0.2904870561939727,-1.6038507044089159,-1.859625952224198,-1.7529932676813975,-1.4540875443635908,-2.0186403551173906,-2.574251941237725,-2.1660027325814637,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.8899103288469797,-0.5991453151668171,0.0,-3.7423628388196666,-0.835771960761646,-3.875342893445764,-2.2418939782321385,-1.637401124519488,-1.5809443612377914,-1.393947973137477,-1.7411308247982684,-1.8472437581604015,-2.013536260222841,-2.627257518613988,-1.9775403486584795,-4.308379453491391,-2.923347948880815,0
-1.0,-0.9846887612335812,-0.8407347859149796,0.0,-3.7663137506757405,-0.8167970679532212,-3.872393652565762,-2.3501757917772443,-0.8677359426191935,-1.6008669404766576,-1.393947973137477,-1.751650317340576,-1.06093133056678,-2.027378064561411,-2.6351050575565464,-0.8616446543776549,-4.032383506371983,-3.9208010242806908,0
-1.0,-0.9743663577063275,-0.8165758388401634,0.0,-3.743876558103277,-0.8452594071658583,-3.8978580940142984,-2.480113968031371,-1.4449848290444143,-1.5975587862429401,-2.0924649417675583,-1.7465568003791248,-0.667775116769969,-2.0326646125822525,-2.6822211263354467,-0.6087082970073344,-4.082564587666421,-2.923347948880815,0
-1.0,-0.9677975554617116,-0.8044963653027553,0.0,-3.7381423312710047,-0.8420969250311209,-3.871883389228561,-2.0253303511419274,-0.4829033516690463,-1.6109026674841063,0.46876394320940645,-1.7543795573962753,-1.4540875443635908,-2.028290747705745,-2.5035778380693747,-1.794037501154522,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9706127564236898,-0.8286553123775715,0.0,-3.7290787548727176,-0.8167970679532212,-3.870398617661162,-2.2635503409411597,-1.4449848290444143,-1.6039854752587972,-1.6267869626808376,-1.742105390459612,-1.06093133056678,-2.0189793755717362,-2.6292155489591846,-1.5163034616890723,-3.8567497218414504,-2.923347948880815,0
-1.0,-0.9180623384667623,-0.7924168917653471,0.0,-3.7229697419729773,-0.7946596930100589,-3.8599943888201445,-2.0686430765599697,-0.2904870561939727,-1.6053770626389683,-1.6267869626808376,-1.7447872993568023,-0.667775116769969,-2.022811726249616,-2.5879889887776466,-1.7791588918974441,-3.8567497218414504,-2.923347948880815,0
